column_name,field_id,family,panel,modality,metric,region,source,effect_allele,other_allele,n,beta_per_A,se,t,p,vcov_type,aa_vs_gg_additive_2beta,status,bonferroni,fdr_bh,family_bonferroni,family_fdr_bh
free_water_like__wm__parahippocampal_part_of_cingulum_right,,secondary,secondary,dMRI_composite_wm,free_water_like,parahippocampal part of cingulum (right),composite,A,G,36351,0.008161630442869074,0.015292900982297655,0.53368752287853,0.5935610090966944,nonrobust,0.01632326088573815,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__wm__anterior_thalamic_radiation_right,,secondary,secondary,dMRI_composite_wm,demyelination_like,anterior thalamic radiation (right),composite,A,G,36351,0.0051821974163844845,0.009984057470647597,0.5190472342151243,0.6037309656591308,nonrobust,0.010364394832768969,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__wm__acoustic_radiation_left,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,acoustic radiation (left),composite,A,G,36351,-0.004677438011729992,0.00903207428544849,-0.5178697455207801,0.6045523064699898,nonrobust,-0.009354876023459984,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__wm__uncinate_fasciculus_right,,secondary,secondary,dMRI_composite_wm,demyelination_like,uncinate fasciculus (right),composite,A,G,36351,-0.0051591652775894,0.010168507242509896,-0.5073670259112646,0.6119003982858262,nonrobust,-0.0103183305551788,ok,1.0,0.990544345607223,1.0,0.9889461508626884
free_water_like__wm__inferior_fronto_occipital_fasciculus_rig,,secondary,secondary,dMRI_composite_wm,free_water_like,inferior fronto-occipital fasciculus (right),composite,A,G,36351,0.006674063073868843,0.01326350366482231,0.5031900501200077,0.6148337111237872,nonrobust,0.013348126147737687,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__tbss__fornix_cres_stria_terminalis_left,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,fornix cres+stria terminalis (left),composite,A,G,36352,-0.003617509177406504,0.007290750940512184,-0.49617785697564504,0.6197719347983852,nonrobust,-0.007235018354813008,ok,1.0,0.990544345607223,1.0,0.9889461508626884
free_water_like__tbss__fornix_cres_stria_terminalis_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,fornix cres+stria terminalis (left),composite,A,G,36352,0.006749561000988983,0.013623926991643446,0.4954196396625572,0.620306931518255,nonrobust,0.013499122001977965,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__tbss__posterior_limb_of_internal_capsule_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior limb of internal capsule (left),composite,A,G,36352,0.004993231128762833,0.01010065106097279,0.49434745330980046,0.621063807241598,nonrobust,0.009986462257525665,ok,1.0,0.990544345607223,1.0,0.9889461508626884
tract_geometry_like__wm__superior_longitudinal_fasciculus_right,,secondary,secondary,dMRI_composite_wm,tract_geometry_like,superior longitudinal fasciculus (right),composite,A,G,36351,0.004493007449934144,0.009280365650714365,0.4841412094132617,0.6282885761239132,nonrobust,0.008986014899868288,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__wm__inferior_fronto_occipital_fasciculus_rig,,secondary,secondary,dMRI_composite_wm,demyelination_like,inferior fronto-occipital fasciculus (right),composite,A,G,36351,0.004688172764343423,0.009750448493329351,0.4808161150280193,0.6306500921795459,nonrobust,0.009376345528686846,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__wm__inferior_longitudinal_fasciculus_left,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,inferior longitudinal fasciculus (left),composite,A,G,36351,-0.0036293147228595238,0.00755328039982179,-0.48049516643724133,0.6308782334357641,nonrobust,-0.0072586294457190476,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__wm__superior_thalamic_radiation_right,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,superior thalamic radiation (right),composite,A,G,36351,-0.0036554425071056245,0.007649914709420127,-0.47784094933820664,0.6327662889275901,nonrobust,-0.007310885014211249,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__tbss__external_capsule_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,external capsule (left),composite,A,G,36352,0.0052218188908829035,0.011105519213823163,0.4702003382591286,0.6382147157834422,nonrobust,0.010443637781765807,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__wm__cingulate_gyrus_part_of_cingulum_left,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,cingulate gyrus part of cingulum (left),composite,A,G,36351,0.004797285977669543,0.010262938363903169,0.4674378630726818,0.6401894430023902,nonrobust,0.009594571955339085,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__tbss__corticospinal_tract_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,corticospinal tract (right),composite,A,G,36352,-0.004846387842704464,0.01039690577669335,-0.4661375169493762,0.6411198660160602,nonrobust,-0.009692775685408928,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__tbss__uncinate_fasciculus_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,uncinate fasciculus (left),composite,A,G,36352,-0.004706463629217811,0.010133261142782289,-0.4644569564429046,0.6423231754559175,nonrobust,-0.009412927258435622,ok,1.0,0.990544345607223,1.0,0.9889461508626884
free_water_like__tbss__posterior_corona_radiata_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior corona radiata (left),composite,A,G,36352,0.006257692805596246,0.013670678938404702,0.4577455760457269,0.6471379784717635,nonrobust,0.012515385611192493,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__tbss__cingulum_hippocampus_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,cingulum hippocampus (right),composite,A,G,36352,-0.004422418740589076,0.00971561007966911,-0.45518693157966805,0.6489774822894524,nonrobust,-0.008844837481178152,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__tbss__posterior_corona_radiata_right,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,posterior corona radiata (right),composite,A,G,36352,-0.002839994979177946,0.0062502662666223075,-0.4543798388788805,0.6495581761840877,nonrobust,-0.005679989958355892,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__tbss__cerebral_peduncle_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,cerebral peduncle (right),composite,A,G,36352,0.004466069774727094,0.010039526677496207,0.444848638605431,0.656431792892171,nonrobust,0.008932139549454187,ok,1.0,0.990544345607223,1.0,0.9889461508626884
free_water_like__wm__acoustic_radiation_right,,secondary,secondary,dMRI_composite_wm,free_water_like,acoustic radiation (right),composite,A,G,36351,0.006581971220885827,0.014996589751368606,0.4388978647819014,0.6607381548228924,nonrobust,0.013163942441771654,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__tbss__cingulum_cingulate_gyrus_left,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cingulum cingulate gyrus (left),composite,A,G,36352,0.004144051513132567,0.009521261385376123,0.4352418598125549,0.6633894675561165,nonrobust,0.008288103026265134,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__tbss__fornix_cres_stria_terminalis_right,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,fornix cres+stria terminalis (right),composite,A,G,36352,-0.0029930763524354947,0.006989560910832132,-0.42822094128930893,0.6684928105722046,nonrobust,-0.0059861527048709895,ok,1.0,0.990544345607223,1.0,0.9889461508626884
free_water_like__wm__acoustic_radiation_left,,secondary,secondary,dMRI_composite_wm,free_water_like,acoustic radiation (left),composite,A,G,36351,0.006197423213110671,0.014936714749525577,0.4149120684859778,0.6782087254984861,nonrobust,0.012394846426221342,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__tbss__middle_cerebellar_peduncle,,secondary,secondary,dMRI_composite_tbss,demyelination_like,middle cerebellar peduncle,composite,A,G,36352,0.004245764192064517,0.010276290933171554,0.4131611512047912,0.6794909880066727,nonrobust,0.008491528384129034,ok,1.0,0.990544345607223,1.0,0.9889461508626884
free_water_like__tbss__corticospinal_tract_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,corticospinal tract (left),composite,A,G,36352,-0.006315958467661483,0.015347627558948715,-0.4115266964488494,0.6806887981874641,nonrobust,-0.012631916935322967,ok,1.0,0.990544345607223,1.0,0.9889461508626884
free_water_like__tbss__genu_of_corpus_callosum,,secondary,secondary,dMRI_composite_tbss,free_water_like,genu of corpus callosum,composite,A,G,36352,-0.005405249941903684,0.013311269492098187,-0.40606569832519274,0.6846967207179484,nonrobust,-0.010810499883807369,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__tbss__tapetum_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,tapetum (left),composite,A,G,36352,-0.004659814328352949,0.011492326505565125,-0.40547180121417953,0.6851331304800035,nonrobust,-0.009319628656705898,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__wm__anterior_thalamic_radiation_right,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,anterior thalamic radiation (right),composite,A,G,36351,-0.0031165613253680423,0.007805914649225144,-0.39925639280175945,0.6897066424087693,nonrobust,-0.006233122650736085,ok,1.0,0.990544345607223,1.0,0.9889461508626884
axonal_loss_like__tbss__anterior_corona_radiata_right,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,anterior corona radiata (right),composite,A,G,36352,0.0026268023741352012,0.006592331019511118,0.3984633608902125,0.6902910031368767,nonrobust,0.0052536047482704025,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__tbss__cingulum_cingulate_gyrus_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,cingulum cingulate gyrus (right),composite,A,G,36352,-0.0037795773653915726,0.009495768146192586,-0.3980275536642108,0.69061221471519,nonrobust,-0.007559154730783145,ok,1.0,0.990544345607223,1.0,0.9889461508626884
free_water_like__tbss__superior_longitudinal_fasciculus_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,superior longitudinal fasciculus (left),composite,A,G,36352,0.005136449637243324,0.012926495966123974,0.3973582361921004,0.6911056434391303,nonrobust,0.010272899274486647,ok,1.0,0.990544345607223,1.0,0.9889461508626884
demyelination_like__wm__corticospinal_tract_left,,secondary,secondary,dMRI_composite_wm,demyelination_like,corticospinal tract (left),composite,A,G,36351,-0.003627085751752788,0.00933103519243648,-0.3887120428709581,0.6974914513429633,nonrobust,-0.007254171503505576,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__retrolenticular_part_of_internal_capsule,,secondary,secondary,dMRI_composite_tbss,demyelination_like,retrolenticular part of internal capsule (left),composite,A,G,36352,-0.004256957470031925,0.01109981899339951,-0.3835159359412364,0.7013395014818301,nonrobust,-0.00851391494006385,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__retrolenticular_part_of_internal_capsule,,secondary,secondary,dMRI_composite_tbss,demyelination_like,retrolenticular part of internal capsule (right),composite,A,G,36352,-0.004256957470031925,0.01109981899339951,-0.3835159359412364,0.7013395014818301,nonrobust,-0.00851391494006385,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__tbss__superior_cerebellar_peduncle_left,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior cerebellar peduncle (left),composite,A,G,36352,0.003437387949166323,0.00909954145575006,0.3777539742944096,0.7056155751743813,nonrobust,0.006874775898332646,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__wm__cingulate_gyrus_part_of_cingulum_right,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,cingulate gyrus part of cingulum (right),composite,A,G,36351,-0.0038490350344749418,0.010327147869710363,-0.37271036330991286,0.7093661974560206,nonrobust,-0.0076980700689498836,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__wm__corticospinal_tract_right,,secondary,secondary,dMRI_composite_wm,free_water_like,corticospinal tract (right),composite,A,G,36351,0.005190701197836233,0.014151429532320165,0.36679695051169886,0.7137726193382017,nonrobust,0.010381402395672467,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__wm__posterior_thalamic_radiation_left,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,posterior thalamic radiation (left),composite,A,G,36351,0.0027843846507276918,0.0077990814195568236,0.35701443553924483,0.7210830731587686,nonrobust,0.0055687693014553835,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__tbss__cingulum_hippocampus_right,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cingulum hippocampus (right),composite,A,G,36352,-0.0030034782434121246,0.008468727097268878,-0.354655216647698,0.722849963745116,nonrobust,-0.006006956486824249,ok,1.0,0.990544345607223,1.0,0.9909160534989442
tract_geometry_like__tbss__anterior_limb_of_internal_capsule_right,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,anterior limb of internal capsule (right),composite,A,G,36352,0.0032742166089522423,0.009325062321207521,0.35112007793297595,0.7255003023142388,nonrobust,0.006548433217904485,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__wm__cingulate_gyrus_part_of_cingulum_left,,secondary,secondary,dMRI_composite_wm,demyelination_like,cingulate gyrus part of cingulum (left),composite,A,G,36351,-0.00299300123755378,0.00865221931874518,-0.3459229507820487,0.7294026236791638,nonrobust,-0.00598600247510756,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__cingulum_hippocampus_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,cingulum hippocampus (right),composite,A,G,36352,-0.004118135306370091,0.012274604349332571,-0.33550045192242905,0.7372495416582059,nonrobust,-0.008236270612740182,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__tbss__body_of_corpus_callosum,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,body of corpus callosum,composite,A,G,36352,-0.002655415734921913,0.008170887427437178,-0.3249849858419592,0.7451943068591498,nonrobust,-0.005310831469843826,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__wm__anterior_thalamic_radiation_left,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,anterior thalamic radiation (left),composite,A,G,36351,-0.0024715400802111987,0.007683402538122972,-0.3216726011618008,0.7477025877988239,nonrobust,-0.0049430801604223975,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__tapetum_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,tapetum (left),composite,A,G,36352,0.004759121540810421,0.014876525914543417,0.3199081269476944,0.7490398170995369,nonrobust,0.009518243081620841,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__cingulum_cingulate_gyrus_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,cingulum cingulate gyrus (left),composite,A,G,36352,-0.0037287302409586814,0.011845949731609686,-0.3147683660187205,0.7529393401186031,nonrobust,-0.007457460481917363,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__cingulum_hippocampus_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,cingulum hippocampus (left),composite,A,G,36352,-0.003915390027427319,0.012744005679355267,-0.30723385770065054,0.7586671377048391,nonrobust,-0.007830780054854637,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__tbss__medial_lemniscus_right,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,medial lemniscus (right),composite,A,G,36352,-0.002216589392655599,0.007315138233839587,-0.3030140131052794,0.7618809178603815,nonrobust,-0.004433178785311198,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__posterior_corona_radiata_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (right),composite,A,G,36352,-0.0034144515924334,0.011333178280153107,-0.3012792623595146,0.7632032776978018,nonrobust,-0.0068289031848668,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__inferior_cerebellar_peduncle_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,inferior cerebellar peduncle (right),composite,A,G,36352,-0.0036960186762665416,0.012945502975391692,-0.2855059925668675,0.7752581420714937,nonrobust,-0.007392037352533083,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__wm__inferior_fronto_occipital_fasciculus_lef,,secondary,secondary,dMRI_composite_wm,free_water_like,inferior fronto-occipital fasciculus (left),composite,A,G,36351,0.0037179371259104324,0.013269623213534157,0.2801840765243716,0.7793378784448215,nonrobust,0.007435874251820865,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__anterior_corona_radiata_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,anterior corona radiata (left),composite,A,G,36352,0.002878558357290651,0.010290202830783085,0.27973776655591853,0.7796802940570826,nonrobust,0.005757116714581302,ok,1.0,0.990544345607223,1.0,0.9909160534989442
tract_geometry_like__wm__forceps_major,,secondary,secondary,dMRI_composite_wm,tract_geometry_like,forceps major,composite,A,G,36351,-0.002790246904211065,0.010343229811365491,-0.2697655331166525,0.7873421732498813,nonrobust,-0.00558049380842213,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__fornix_cres_stria_terminalis_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,fornix cres+stria terminalis (left),composite,A,G,36352,0.002514520799782619,0.009615249241601368,0.26151384499772357,0.7936977570241387,nonrobust,0.005029041599565238,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__tbss__superior_fronto_occipital_fasciculus_lef,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior fronto-occipital fasciculus (left),composite,A,G,36352,-0.001551802957644145,0.005995646076966364,-0.25882164119155543,0.7957743261475984,nonrobust,-0.00310360591528829,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__sagittal_stratum_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,sagittal stratum (left),composite,A,G,36352,0.002641442994954473,0.010349819364514453,0.2552163377856588,0.7985574581918486,nonrobust,0.005282885989908946,ok,1.0,0.990544345607223,1.0,0.9909160534989442
tract_geometry_like__tbss__cingulum_cingulate_gyrus_right,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum cingulate gyrus (right),composite,A,G,36352,-0.002843200992508892,0.011226272961492192,-0.2532631267974242,0.8000663213811778,nonrobust,-0.005686401985017784,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__posterior_corona_radiata_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior corona radiata (right),composite,A,G,36352,-0.0034268986585000924,0.013571648099601626,-0.25250423775729075,0.8006527678464139,nonrobust,-0.006853797317000185,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__wm__inferior_fronto_occipital_fasciculus_rig,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,inferior fronto-occipital fasciculus (right),composite,A,G,36351,-0.002062461059079162,0.008181778232095092,-0.2520798047285903,0.80098080590194,nonrobust,-0.004124922118158324,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__posterior_limb_of_internal_capsule_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,posterior limb of internal capsule (right),composite,A,G,36352,0.0031192149956338964,0.01240475681696233,0.251453135410818,0.801465213473642,nonrobust,0.006238429991267793,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__genu_of_corpus_callosum,,secondary,secondary,dMRI_composite_tbss,demyelination_like,genu of corpus callosum,composite,A,G,36352,-0.0028136949524465195,0.011531282382225245,-0.2440053811173383,0.8072280305614381,nonrobust,-0.005627389904893039,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__fornix_cres_stria_terminalis_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,fornix cres+stria terminalis (right),composite,A,G,36352,0.003299862388415818,0.0135391855069372,0.24372680223083112,0.8074437906103616,nonrobust,0.006599724776831636,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__wm__acoustic_radiation_right,,secondary,secondary,dMRI_composite_wm,demyelination_like,acoustic radiation (right),composite,A,G,36351,-0.0024823593522685867,0.010261160203217656,-0.24191799982717135,0.8088450683429003,nonrobust,-0.004964718704537173,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__tbss__cingulum_cingulate_gyrus_right,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cingulum cingulate gyrus (right),composite,A,G,36352,0.0022176204275627218,0.00946769404285621,0.23423025897589217,0.8148075453141441,nonrobust,0.0044352408551254436,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__wm__medial_lemniscus_right,,secondary,secondary,dMRI_composite_wm,free_water_like,medial lemniscus (right),composite,A,G,36351,-0.003336352954278602,0.014412898033854636,-0.23148383804851744,0.8169402439393738,nonrobust,-0.006672705908557204,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__external_capsule_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,external capsule (right),composite,A,G,36352,0.0025072885375876236,0.01102627531435685,0.2273921579232643,0.8201200975556985,nonrobust,0.005014577075175247,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__superior_corona_radiata_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior corona radiata (left),composite,A,G,36352,0.002426378594357385,0.010763217185251169,0.22543246620371557,0.8216441255591452,nonrobust,0.00485275718871477,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__wm__medial_lemniscus_left,,secondary,secondary,dMRI_composite_wm,free_water_like,medial lemniscus (left),composite,A,G,36351,-0.003351953996227452,0.014877777847449526,-0.22529937135753592,0.8217476562939878,nonrobust,-0.006703907992454904,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__wm__parahippocampal_part_of_cingulum_left,,secondary,secondary,dMRI_composite_wm,demyelination_like,parahippocampal part of cingulum (left),composite,A,G,36351,0.002405032206093719,0.01076840944311838,0.22334145249563017,0.8232710235996081,nonrobust,0.004810064412187438,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__wm__parahippocampal_part_of_cingulum_right,,secondary,secondary,dMRI_composite_wm,demyelination_like,parahippocampal part of cingulum (right),composite,A,G,36351,-0.0023497154681696676,0.010777370312876155,-0.21802307983816502,0.8274123537243543,nonrobust,-0.004699430936339335,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__anterior_corona_radiata_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,anterior corona radiata (right),composite,A,G,36352,-0.002684095759122677,0.012504363739988608,-0.21465272563521273,0.8300392879442107,nonrobust,-0.005368191518245354,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__tbss__posterior_thalamic_radiation_left,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,posterior thalamic radiation (left),composite,A,G,36352,0.0014689883722296656,0.007124173997335902,0.206197711170305,0.8366376314140431,nonrobust,0.002937976744459331,ok,1.0,0.990544345607223,1.0,0.9909160534989442
tract_geometry_like__tbss__body_of_corpus_callosum,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,body of corpus callosum,composite,A,G,36352,0.002134378466420934,0.01054721261794,0.2023642211204238,0.839633130587744,nonrobust,0.004268756932841868,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__wm__uncinate_fasciculus_left,,secondary,secondary,dMRI_composite_wm,demyelination_like,uncinate fasciculus (left),composite,A,G,36351,0.002172703136537342,0.010791210170285339,0.20134008162681274,0.8404337911473799,nonrobust,0.004345406273074684,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__wm__corticospinal_tract_left,,secondary,secondary,dMRI_composite_wm,free_water_like,corticospinal tract (left),composite,A,G,36351,0.002730146286146199,0.014285521676087721,0.19111281674201241,0.8484382746769038,nonrobust,0.005460292572292398,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__wm__superior_longitudinal_fasciculus_left,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,superior longitudinal fasciculus (left),composite,A,G,36351,-0.0012347770017477023,0.006532305836416942,-0.189026207999011,0.8500733322686264,nonrobust,-0.0024695540034954046,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__sagittal_stratum_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,sagittal stratum (right),composite,A,G,36352,0.0023865863576018552,0.01268169963492008,0.18819136443116802,0.8507276931050237,nonrobust,0.0047731727152037105,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__wm__forceps_minor,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,forceps minor,composite,A,G,36351,-0.0015055089562229854,0.00828654440222598,-0.18168115479096048,0.8558339700150336,nonrobust,-0.0030110179124459707,ok,1.0,0.990544345607223,1.0,0.9909160534989442
axonal_loss_like__wm__inferior_longitudinal_fasciculus_right,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,inferior longitudinal fasciculus (right),composite,A,G,36351,-0.0012972285973842155,0.007167188421601273,-0.18099546448011372,0.856372145987101,nonrobust,-0.002594457194768431,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__wm__uncinate_fasciculus_right,,secondary,secondary,dMRI_composite_wm,free_water_like,uncinate fasciculus (right),composite,A,G,36351,0.0023219939426400308,0.013772136512547379,0.16860085147460832,0.86611154964021,nonrobust,0.0046439878852800615,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__wm__acoustic_radiation_left,,secondary,secondary,dMRI_composite_wm,demyelination_like,acoustic radiation (left),composite,A,G,36351,0.001614357152787986,0.01003788193514879,0.16082647347495987,0.872230968318957,nonrobust,0.003228714305575972,ok,1.0,0.990544345607223,1.0,0.9909160534989442
tract_geometry_like__tbss__pontine_crossing_tract,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,pontine crossing tract,composite,A,G,36352,0.0017190049780834182,0.010783032708189064,0.15941757987787028,0.8733407757276804,nonrobust,0.0034380099561668364,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__retrolenticular_part_of_internal_capsule,,secondary,secondary,dMRI_composite_tbss,free_water_like,retrolenticular part of internal capsule (left),composite,A,G,36352,-0.0021183059915603347,0.01338128025497938,-0.15830368628383526,0.8742183836350952,nonrobust,-0.0042366119831206694,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__retrolenticular_part_of_internal_capsule,,secondary,secondary,dMRI_composite_tbss,free_water_like,retrolenticular part of internal capsule (right),composite,A,G,36352,-0.0021183059915603347,0.01338128025497938,-0.15830368628383526,0.8742183836350952,nonrobust,-0.0042366119831206694,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__superior_corona_radiata_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior corona radiata (right),composite,A,G,36352,0.001712914492685601,0.010841001204315777,0.15800334862094598,0.8744550384346851,nonrobust,0.003425828985371202,ok,1.0,0.990544345607223,1.0,0.9909160534989442
free_water_like__tbss__corticospinal_tract_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,corticospinal tract (right),composite,A,G,36352,-0.0024031303522105965,0.015358974640334429,-0.1564642437718271,0.8756679710532176,nonrobust,-0.004806260704421193,ok,1.0,0.990544345607223,1.0,0.9909160534989442
demyelination_like__tbss__posterior_corona_radiata_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (left),composite,A,G,36352,0.0017325899510208641,0.011279031713450726,0.1536115860863018,0.8779168544157313,nonrobust,0.0034651799020417283,ok,1.0,0.990544345607223,1.0,0.9909160534989442
